# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.2523549320602916,4.419218069205369,0.5706039072837896,0,3.0,0.061776119775738644,0.0,0.0,-0.0037333312374036014
 0.14161820312704748,2.2824370134132375,4.419517664058622,0.5706039072837896,0.4248546093811425,3.0000000000000004,0.061776119775738644,-0.0005287076615191747,1.823901920172379,-0.027349207260385085
 0.19961035918439002,2.312117815224043,4.419868061804693,0.6763759120717129,0.5988310775531701,3.0,0.06381929768388815,-0.002114747157008032,2.4477649022759462,-0.06001040255990933
 0.24365473753691264,2.341400075822465,4.420268862328949,0.7841861955455802,0.7309642126107381,3.0000000000000027,0.06594384762389516,-0.004757868032443871,2.9903984991699795,-0.10067052190570351
 0.2804061599584855,2.370286533538258,4.42071966551676,0.8940875939974137,0.8412184798754566,2.9999999999999987,0.06815353441212793,-0.008457652908400585,3.49648098840161,-0.14840901351420563
 0.3124518189446977,2.3987799267011787,4.421220071253493,1.0061346314035058,0.9373554568340933,3.0000000000000018,0.0704523196914542,-0.013213517545956977,3.9847605463069353,-0.20268207314095218
 0.3411232909843438,2.4268829936409824,4.421769679424515,1.12038358199163,1.0233698729530316,3.0000000000000018,0.07284437330678284,-0.019024710938955292,4.465471232185093,-0.26313994319300477
 0.36721436788558764,2.454598472687425,4.422368089915197,1.2368925353108633,1.101643103656763,2.999999999999998,0.07533408521911529,-0.025890315432592917,4.9450877086462315,-0.3295477873758279
 0.3912440586894539,2.4819291021702634,4.423014902610903,1.3557214639476318,1.1737321760683617,2.999999999999993,0.07792607848845806,-0.03380924686833232,5.428142918160476,-0.40174556095186487
 0.4135741321456801,2.508877620419252,4.423709717397002,1.4769322940410494,1.2407223964370404,3.0000000000000027,0.08062522275987581,-0.04278025475510027,5.9180644304359955,-0.4796253063326278
 0.43446891726092823,2.5354467657641475,4.424452134158863,1.6005889786132028,1.3034067517827848,3.0,0.08343664875323743,-0.05280192246675558,6.4176091680648515,-0.563117267273826
 0.45412866780033817,2.5616392765347054,4.425241752781855,1.7267575739167877,1.3623860034010145,2.9999999999999942,0.08636576361522683,-0.06387266746579323,6.929110230014706,-0.6521808904386591
 0.47270951594401284,2.587457891060682,4.426078173151343,1.8555063188714738,1.4181285478320385,3.0,0.08941826720319908,-0.07599074155324048,7.454626939352747,-0.7467987292999125
 0.4903360719021642,2.612905347671832,4.426960995152698,1.9869057177651177,1.4710082157064925,2.999999999999997,0.09260016952333475,-0.08915423114472174,7.996041278467158,-0.8469721678883882
 0.5071097357444282,2.637984384697912,4.427889818671285,2.1210286262389926,1.5213292072332842,2.9999999999999867,0.09591780914862086,-0.10336105757263513,8.555122901790105,-0.9527183369924748
 0.5231143818708953,2.662697740468679,4.428864243592474,2.2579503408505777,1.5693431456126854,2.9999999999999862,0.09937787273177295,-0.11860897741439594,9.13357485315308,-1.0640678407320372
 0.5384203659527963,2.6870481533138864,4.429883869801633,2.39774869216379,1.6152610978583883,3.0,0.10298741600210687,-0.13489558284670325,9.733067020550255,-1.181063051080728
 0.5530874230275251,2.711038361563292,4.430948297184128,2.540504141666361,1.659262269082575,3.0000000000000075,0.1067538858171435,-0.15221830202575765,10.355261544368872,-1.303756811110824
 0.5671668106182162,2.734671103546651,4.432057125625328,2.6862998825525084,1.701500431854648,3.0,0.11068514383534647,-0.17057439949339032,11.001832837909687,-1.4322114392313625
 0.5807029244800312,2.7579491175937183,4.433209955010603,2.8352219445351103,1.7421087734400933,3.0,0.11478949147777688,-0.1899609766090201,11.674483937493832,-1.5664979596513737
 0.5937345376223213,2.7808751420342515,4.4344063852253175,2.987359302844409,1.7812036128669635,3.0,0.11907569666957574,-0.2103749720073835,12.37496032815427,-1.7066955059913607
 0.606295764859001,2.8034519151980053,4.43564601615484,3.1428039915712516,1.8188872945770027,3.0,0.12355302213043788,-0.2318131620819611,13.105062025283521,-1.8528908596112321
 0.6184168238493685,2.8256821754147357,4.436928447684542,3.301651221452137,1.8552504715481053,3.0000000000000275,0.1282312554871406,-0.25427216149402143,13.86665446832961,-2.0051780943306454
 0.6301246428603369,2.847568661014199,4.438253279699787,3.4639995022549765,1.8903739285810104,2.9999999999999907,0.13312074139838967,-0.27774842370720315,14.661678629962344,-2.1636583063252712
 0.6414433514423531,2.86911411032615,4.439620112085946,3.629950769990695,1.924330054327059,2.9999999999999902,0.13823241548584259,-0.3022382415475577,15.492160613143055,-2.3284394130685167
 0.652394680516358,2.8903212616803455,4.441028544728385,3.7996105189325617,1.9571840415490738,3.0000000000000204,0.14357784054915715,-0.32773774778895376,16.36022098560988,-2.499636008888887
 0.6629982915543441,2.9111928534065417,4.4424781775124735,3.973087938759467,1.9889948746630322,3.0,0.14916924513928018,-0.35424291576375555,17.268083993300163,-2.6773692674331566
 0.6732720496681428,2.9317316238344935,4.443968610323578,4.150496056795392,2.0198161490044284,3.0000000000000107,0.1550195643361291,-0.38174955999868226,18.21808681443058,-2.8617668833490546
 0.6832322518924774,2.9519403112939564,4.445499443047067,4.331951885607604,2.049696755677432,3.0,0.16114248307119902,-0.41025333687574256,19.212688942831047,-3.0529630470293365
 0.6928938193559615,2.9718216541146876,4.447070275568309,4.517576575983702,2.0786814580678845,3.0,0.16755248240109416,-0.43974974531814054,20.254481806359816,-3.251098447409496
