# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.3909548065406896,4.624351604171959,0.0008933526223921281,0,3.0,0.00264129576764736,0.0,0.0,0.0
 0.08924944804655838,2.4029030025041602,4.624351790467569,0.0008933526223921281,0.2677483441396752,3.0000000000000004,0.00264129576764736,0.0,0.04906230359997556,0.0
 0.12594532655691237,2.414748144448437,4.624352347361931,0.0026937369547349347,0.3778359796707372,3.0,0.0026889942678334678,0.0,0.06495858366327863,0.0
 0.15391828343760344,2.4264910634543213,4.624353271866348,0.004510820614578592,0.4617548503128104,3.0,0.0027374113432823734,0.0,0.0782738689968525,0.0
 0.17734671162111632,2.438132590602613,4.62435456099212,0.006344654333017044,0.532040134863349,3.0,0.0027865496650989565,0.0,0.09024663623830619,0.0
 0.19785306108960588,2.449673556974111,4.624356211750544,0.008195283394075405,0.5935591832688177,3.0000000000000027,0.0028364051802747285,0.0,0.10139147038814714,0.0
 0.21627141516429413,2.461114793649616,4.624358221152924,0.010062747395837568,0.6488142454928825,2.9999999999999987,0.0028869733254680294,0.0,0.1119824938887572,0.0
 0.2330984424839112,2.472457131709928,4.6243605862105595,0.011947079879822539,0.6992953274517337,3.0000000000000018,0.0029382621155343088,0.0,0.12218621979700549,0.0
 0.24865852983156247,2.4837014022358463,4.62436330393475,0.013848308132543261,0.7459755894946876,3.0000000000000018,0.002990262908979848,0.0,0.13211257986332253,0.0
 0.2631775461310675,2.494848436308172,4.624366371336797,0.015766452832948495,0.7895326383932025,2.9999999999999982,0.003042969698529383,0.0,0.14183849174543015,0.0
 0.27682035138127503,2.505899065007704,4.624369785428001,0.017701527752814573,0.8304610541438252,3.0,0.0030963825846144154,0.0,0.1514201264963994,0.0
 0.28971171355943287,2.5168541194152425,4.62437354321966,0.01965353944454213,0.8691351406782987,2.9999999999999956,0.003150497854921449,0.0,0.16089986772378437,0.0
 0.3019488118097873,2.5277144306115877,4.624377641723076,0.021622486934347106,0.9058464354293619,3.0000000000000044,0.003205300962103696,0.0,0.1703105165260144,0.0
 0.31360912764131954,2.538480829677539,4.624382077949551,0.02360836134647183,0.9408273829239587,3.0,0.0032607867653256816,0.0,0.17967797598924862,0.0
 0.3247556481341923,2.549154147693897,4.624386848910381,0.025611145587953885,0.9742669444025769,2.999999999999995,0.003316949492173601,0.0,0.1890230272354139,0.0
 0.33544042269881585,2.5597352157414615,4.6243919516168726,0.027630814021486986,1.0063212680964475,2.99999999999999,0.003373775671540685,0.0,0.198362536097181,0.0
 0.3457070690013893,2.570224864901032,4.624397383080321,0.029667332019278205,1.0371212070041678,2.9999999999999893,0.0034312579784239144,0.0,0.2077103287942362,0.0
 0.3555925845518163,2.5806239262534083,4.624403140312029,0.031720655704557926,1.0667777536554488,3.0000000000000058,0.003489374019941871,0.0,0.21707779333877145,0.0
 0.3651286857179865,2.5909332308793913,4.624409220323296,0.033790731502765445,1.0953860571539595,3.0000000000000115,0.0035481217947134942,0.0,0.22647434238726508,0.0
 0.37434281675608605,2.6011536098597805,4.624415620125422,0.035877495770289126,1.1230284502682581,3.0,0.003607476849751587,0.0,0.23590775323788446,0.0
 0.3832589232073672,2.611285894275376,4.624422336729708,0.03798087441084067,1.1497767696221015,2.9999999999999876,0.003667424380697432,0.0,0.24538442548666167,0.0
 0.39189805368145486,2.621330915206977,4.624429367147456,0.04010078247892898,1.1756941610443645,3.000000000000006,0.00372794481632502,0.0,0.254909574361564,0.0
 0.40027883444192,2.631289503735384,4.624436708389964,0.042237123735396724,1.20083650332576,3.0000000000000133,0.003789017348765446,0.0,0.26448739339196914,0.0
 0.4084178482243729,2.641162490941397,4.6244443574685326,0.044389790275499004,1.2252535446731185,2.9999999999999796,0.0038506236728986457,0.0,0.27412116747946935,0.0
 0.41632993992621375,2.6509507079058157,4.624452311394464,0.04655866209001225,1.248989819778641,2.999999999999993,0.003912736624679804,0.0,0.28381336386318745,0.0
 0.42402846573771463,2.6606549857094404,4.624460567179056,0.04874360659736189,1.2720853972131438,3.000000000000014,0.003975319748071837,0.0,0.29356572021416405,0.0
 0.43152549801885537,2.6702761554330707,4.62446912183361,0.050944478278443804,1.294576494056566,3.0,0.004038365923594125,0.0,0.30337928520800267,0.0
 0.43883199518038263,2.6798150481575065,4.624477972369428,0.05316111816468225,1.316495985541148,3.0000000000000226,0.004101823857795636,0.0,0.3132544758979754,0.0
 0.44595794362021146,2.689272494963548,4.624487115797809,0.05539335340847682,1.3378738308606344,2.9999999999999845,0.004165679595490126,0.0,0.32319111526145683,0.0
 0.4529124771450395,2.698649326931995,4.624496549130053,0.057640996854489195,1.3587374314351186,3.000000000000008,0.004229881898912845,0.0,0.33318845077179576,0.0
 0.45970397810148095,2.7079463751436474,4.62450626937746,0.05990384653658108,1.379111934304443,3.0,0.0042944054775100726,0.0,0.3432451901663277,0.0
 0.46634016353429514,2.7171644706793057,4.6245162735513325,0.0621816852674464,1.3990204906028854,2.999999999999983,0.004359207110538091,0.0,0.35335949884472034,0.0
 0.4728281590000831,2.7263044446197684,4.62452655866297,0.06447428009374406,1.4184844770002494,3.0000000000000084,0.004424241353095797,0.0,0.3635290350522734,0.0
 0.47917456213582943,2.7353671280458376,4.624537121723672,0.06678138190173463,1.4375236864074883,3.0,0.0044894730633132235,0.0,0.3737509377829613,0.0
